Method,Iteration,ATTR,AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,CP_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP
Exhaustive Search,1,3-4-3-1-0-5-0-1-5-4-,477,7,35,252,89,53,876,408,7,7,7.00,48,0,0.53ns,-,-,-,-,23,-,-
Exhaustive Search,1,3-4-3-1-5-5-3-1-0-3-,347,3,25,192,68,33,598,275,3,3,3.00,29,0,0.6225ns,-,-,-,-,26,-,-
Exhaustive Search,1,3-4-3-1-2-5-3-1-3-1-,136,3,13,78,23,11,240,110,3,3,3.00,11,0,0.47ns,-,-,-,-,9,-,-
Exhaustive Search,1,3-4-2-1-5-5-2-1-5-4-,471,5,35,252,84,53,841,385,5,5,5.00,47,0,0.53ns,-,-,-,-,21,-,-
Exhaustive Search,1,5-4-3-1-5-5-3-1-5-1-,206,3,9,120,31,24,357,169,3,3,3.00,22,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,5-4-3-1-4-2-3-1-5-4-,302,4,9,168,55,34,524,252,4,4,4.00,36,0,0.34ns,-,-,-,-,8,-,-
Exhaustive Search,1,3-4-5-2-5-5-3-1-5-3-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-4-5-1-2-5-0-1-5-4-,473,6,35,252,86,53,851,392,6,6,6.00,47,0,0.53ns,-,-,-,-,22,-,-
Exhaustive Search,1,3-2-3-4-5-5-3-2-5-4-,204,3,7,120,31,24,352,166,3,3,3.00,22,0,0.31ns,-,-,-,-,7,-,-
Exhaustive Search,1,3-3-5-3-5-5-4-1-5-4-,352,3,16,198,61,42,605,278,3,3,3.00,35,0,0.47ns,-,-,-,-,8,-,-
Exhaustive Search,1,3-4-3-2-5-5-3-1-5-3-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,2-3-5-1-5-5-3-4-5-4-,306,4,16,174,52,35,534,267,4,3,3.50,29,0,0.47ns,-,-,-,-,10,-,-
Exhaustive Search,1,3-4-3-1-5-5-3-1-2-2-,609,3,113,354,68,33,897,421,3,3,3.00,41,0,0.69ns,-,-,-,-,26,-,-
Exhaustive Search,1,3-4-3-1-5-3-3-1-2-4-,609,3,113,354,68,33,897,421,3,3,3.00,41,0,0.69ns,-,-,-,-,26,-,-
Exhaustive Search,1,3-2-3-1-5-0-3-1-5-4-,204,3,7,120,31,24,352,166,3,3,3.00,22,0,0.31ns,-,-,-,-,7,-,-
Exhaustive Search,1,3-3-3-1-5-4-3-1-5-4-,183,2,4,114,25,24,301,140,2,2,2.00,16,0,0.31ns,-,-,-,-,3,-,-
Exhaustive Search,1,4-4-3-2-5-1-3-1-5-4-,317,5,5,186,59,34,553,288,5,4,4.50,33,0,0.34ns,-,-,-,-,9,-,-
Exhaustive Search,1,5-4-3-1-2-4-3-6-5-5-,312,4,21,168,54,35,555,258,4,4,4.00,34,0,0.47ns,-,-,-,-,11,-,-
Exhaustive Search,1,0-4-3-1-5-5-3-1-5-0-,333,5,17,186,62,34,595,304,5,5,5.00,34,0,0.43ns,-,-,-,-,12,-,-
Exhaustive Search,1,5-3-5-2-5-5-2-1-5-4-,353,3,22,198,58,42,608,278,3,3,3.00,33,0,0.53ns,-,-,-,-,13,-,-
Exhaustive Search,1,3-4-3-1-5-5-3-1-0-0-,347,3,25,192,68,33,598,275,3,3,3.00,29,0,0.6225ns,-,-,-,-,26,-,-
Exhaustive Search,1,2-4-3-1-5-3-3-1-5-4-,337,5,17,192,61,34,596,303,5,4,4.50,33,0,0.43ns,-,-,-,-,12,-,-
Exhaustive Search,1,3-4-3-5-5-0-3-3-5-4-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,5-0-5-1-5-1-3-1-4-4-,332,4,22,174,71,36,605,270,4,4,4.00,29,0,0.47ns,-,-,-,-,11,-,-
Exhaustive Search,1,4-4-4-1-5-5-3-1-5-4-,401,5,5,234,77,44,693,354,5,4,4.50,41,0,0.34ns,-,-,-,-,9,-,-
Exhaustive Search,1,3-4-3-1-5-5-3-5-3-4-,14,2,1,12,1,0,34,12,2,2,2.00,0,0,0.09ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-3-4-1-3-5-3-1-5-4-,287,3,4,168,49,34,487,232,3,3,3.00,32,0,0.34ns,-,-,-,-,6,-,-
Exhaustive Search,1,3-3-5-1-5-4-2-1-0-4-,489,3,42,252,100,51,874,399,3,3,3.00,44,0,0.6225ns,-,-,-,-,34,-,-
Exhaustive Search,1,3-4-5-0-5-0-3-1-5-4-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-0-3-3-5-5-3-6-5-4-,211,4,7,126,33,24,362,171,4,4,4.00,21,0,0.31ns,-,-,-,-,8,-,-
Exhaustive Search,1,2-3-5-2-5-5-3-1-5-4-,306,4,16,174,52,35,534,267,4,3,3.50,29,0,0.47ns,-,-,-,-,10,-,-
Exhaustive Search,1,3-4-3-5-5-4-3-1-5-2-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-4-5-1-5-5-2-1-5-3-,364,4,23,204,61,42,627,289,4,4,4.00,34,0,0.53ns,-,-,-,-,15,-,-
Exhaustive Search,1,2-4-0-1-5-5-3-1-5-4-,422,7,17,234,80,45,761,379,7,7,7.00,46,0,0.47ns,-,-,-,-,19,-,-
Exhaustive Search,1,3-2-5-1-4-5-5-1-5-4-,390,5,7,222,70,46,677,323,5,5,5.00,45,0,0.375ns,-,-,-,-,12,-,-
Exhaustive Search,1,0-4-3-1-5-5-3-1-5-3-,333,5,17,186,62,34,595,304,5,5,5.00,34,0,0.43ns,-,-,-,-,12,-,-
